anchor_id,anchor_raw,anchor_text,rank,neighbor_id,neighbor_raw,neighbor_text,cosine_similarity
12302,/m/01pt5w,Quezon City,8,12913,/m/06n8j,Sarajevo,0.9334077835083008
12302,/m/01pt5w,Quezon City,9,5880,/m/04htfd,PepsiCo,0.9331668615341187
12302,/m/01pt5w,Quezon City,10,7138,/m/03cz83,"Knox College, Illinois",0.9322092533111572
4371,/m/018n6m,Missy Elliott,1,1612,/m/015882,Linda Ronstadt,0.9601576924324036
4371,/m/018n6m,Missy Elliott,2,6806,/m/07r1_,The Smashing Pumpkins,0.9544882774353027
4371,/m/018n6m,Missy Elliott,3,1775,/m/04mn81,Pharrell Williams,0.9527090191841125
4371,/m/018n6m,Missy Elliott,4,548,/m/03ldxq,Ann Curry,0.9523767828941345
4371,/m/018n6m,Missy Elliott,5,6555,/m/06mt91,Rihanna,0.9522346258163452
4371,/m/018n6m,Missy Elliott,6,3487,/m/01d8yn,Aaron Sorkin,0.9504331350326538
4371,/m/018n6m,Missy Elliott,7,355,/m/0m2l9,Neil Young,0.9498643279075623
4371,/m/018n6m,Missy Elliott,8,6700,/m/0zcbl,Paul Giamatti,0.949138879776001
4371,/m/018n6m,Missy Elliott,9,2232,/m/01cwhp,Celine Dion,0.9486114978790283
4371,/m/018n6m,Missy Elliott,10,5217,/m/04kr63w,Alison Brie,0.947848916053772
12592,/m/0q_0z,Bakersfield,1,5730,/m/03l6bs,Beloit College,0.923632800579071
12592,/m/0q_0z,Bakersfield,2,10423,/m/0bzty,Lombardy,0.9230771660804749
12592,/m/0q_0z,Bakersfield,3,2239,/m/01n6c,Comoros,0.9225623607635498
12592,/m/0q_0z,Bakersfield,4,13717,/m/021npd,"Scarborough, North Yorkshire",0.92125004529953
12592,/m/0q_0z,Bakersfield,5,12374,/m/03s0c,Island,0.9165393114089966
12592,/m/0q_0z,Bakersfield,6,11462,/m/01gb_7,Kelowna,0.9125033020973206
12592,/m/0q_0z,Bakersfield,7,6883,/m/07lly,Truro,0.9118911027908325
12592,/m/0q_0z,Bakersfield,8,13054,/m/013d_f,East Lansing,0.9096661806106567
12592,/m/0q_0z,Bakersfield,9,7195,/m/0727_,Stuttgart,0.908164381980896
12592,/m/0q_0z,Bakersfield,10,6007,/m/0f63n,Greene County,0.9076923727989197
10501,/m/03j76b,AC Sparta Prague,1,12990,/m/03_3z4,Egypt national football team,0.9663149118423462
10501,/m/03j76b,AC Sparta Prague,2,7906,/m/05jg58,Post-grunge,0.9625549912452698
10501,/m/03j76b,AC Sparta Prague,3,10534,/m/03078l,SK Rapid Wien,0.959935188293457
10501,/m/03j76b,AC Sparta Prague,4,11111,/m/03mghh,AEK Larnaca F.C.,0.9584957361221313
10501,/m/03j76b,AC Sparta Prague,5,10498,/m/0425hg,Jeju United FC,0.9575833082199097
10501,/m/03j76b,AC Sparta Prague,6,13219,/m/025rpyx,Panathinaikos FC,0.9574594497680664
10501,/m/03j76b,AC Sparta Prague,7,13150,/m/0txrs,Salisbury,0.9571431875228882
10501,/m/03j76b,AC Sparta Prague,8,9896,/m/01tntf,Saint Mary's College of California,0.9566209316253662
10501,/m/03j76b,AC Sparta Prague,9,11925,/m/0gmf0nj,Bounce TV,0.9563066959381104
10501,/m/03j76b,AC Sparta Prague,10,13043,/m/0hm2b,New Jersey Devils,0.9552875757217407
5573,/m/02h22,Das Boot,1,905,/m/0k2sk,Who Framed Roger Rabbit,0.9607254266738892
5573,/m/02h22,Das Boot,2,5088,/m/04fv5b,Book of Shadows: Blair Witch 2,0.9505409598350525
5573,/m/02h22,Das Boot,3,6602,/m/043tvp3,Terminator Salvation,0.9490278363227844
5573,/m/02h22,Das Boot,4,7744,/m/03nsm5x,Seven Pounds,0.94826740026474
5573,/m/02h22,Das Boot,5,101,/m/02vxq9m,Skyfall,0.9470869302749634
5573,/m/02h22,Das Boot,6,8092,/m/0bs8hvm,Germany in Autumn,0.9467096924781799
5573,/m/02h22,Das Boot,7,5447,/m/01d259,Lost Highway,0.9447494149208069
5573,/m/02h22,Das Boot,8,11830,/m/0gt14,Mr. Smith Goes to Washington,0.9447283744812012
5573,/m/02h22,Das Boot,9,9245,/m/01rnly,The Cotton Club,0.9444906711578369
5573,/m/02h22,Das Boot,10,1499,/m/0bh8yn3,Green Lantern,0.944381594657898
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,1,2820,/m/0gqy2,Academy Award for Best Actor in a Supporting Role,0.9633911848068237
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,2,1965,/m/02x4w6g,Independent Spirit Award for Best Male Lead,0.9570528864860535
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,3,739,/m/02x1dht,Satellite Award for Best Original Screenplay,0.9513982534408569
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,4,4649,/m/0fbtbt,Primetime Emmy Award for Outstanding Drama Series,0.9513892531394958
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,5,1501,/m/0k611,Academy Award for Best Film Editing,0.9476611018180847
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,6,2036,/m/09td7p,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role,0.9473738074302673
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,7,327,/m/099jhq,Broadcast Film Critics Association Award for Best Supporting Actor,0.9472697377204895
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,8,608,/m/09qj50,Primetime Emmy Award for Outstanding Lead Actress - Comedy Series,0.9462384581565857
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,9,631,/m/0fbvqf,Primetime Emmy Award for Outstanding Supporting Actor - Drama Series,0.9460194706916809
1827,/m/0bdx29,Primetime Emmy Award for Outstanding Supporting Actress - Drama Series,10,6449,/m/099ck7,Broadcast Film Critics Association Award for Best Actor,0.9434992074966431
4808,/m/014kkm,The Bad and the Beautiful,1,9334,/m/045r_9,An Early Frost,0.955653965473175
4808,/m/014kkm,The Bad and the Beautiful,2,3957,/m/02md2d,St. Elsewhere,0.9546663761138916
4808,/m/014kkm,The Bad and the Beautiful,3,6601,/m/07nxnw,Beowulf,0.9540269374847412
4808,/m/014kkm,The Bad and the Beautiful,4,5192,/m/0fjyzt,The Quiet American,0.9483534693717957
4808,/m/014kkm,The Bad and the Beautiful,5,6652,/m/027pfg,Big Fish,0.9474705457687378
4808,/m/014kkm,The Bad and the Beautiful,6,4155,/m/06zn2v2,Don't Be Afraid of the Dark,0.9453147053718567
4808,/m/014kkm,The Bad and the Beautiful,7,6348,/m/07gghl,Showtime,0.9452003836631775
4808,/m/014kkm,The Bad and the Beautiful,8,296,/m/095zlp,The Hours,0.9443520903587341
4808,/m/014kkm,The Bad and the Beautiful,9,4824,/m/0b2qtl,War and Peace,0.9441589117050171
4808,/m/014kkm,The Bad and the Beautiful,10,7641,/m/0y_pg,Ghost,0.9429042339324951
7123,/m/06mnr,Statistics,1,11095,/m/01lhf,Communication,0.8558008074760437
7123,/m/06mnr,Statistics,2,11752,/m/01400v,Public policy,0.7760618925094604
7123,/m/06mnr,Statistics,3,8812,/m/040p_q,Creative writing,0.7677769064903259
7123,/m/06mnr,Statistics,4,10097,/m/02stgt,Public administration,0.7676684856414795
7123,/m/06mnr,Statistics,5,1140,/m/01lhy,Classics,0.7607670426368713
7123,/m/06mnr,Statistics,6,8798,/m/0l5mz,International relations,0.75734943151474
7123,/m/06mnr,Statistics,7,3145,/m/0pf2,Applied mathematics,0.7572789788246155
7123,/m/06mnr,Statistics,8,6086,/m/05qt0,Politics,0.7469246983528137
7123,/m/06mnr,Statistics,9,9982,/m/01bt59,Industrial engineering,0.7406717538833618
7123,/m/06mnr,Statistics,10,3184,/m/0jjw,Art,0.739287793636322
2591,/m/04jwly,Far from Heaven,1,2789,/m/0j43swk,Zero Dark Thirty,0.9660677909851074
2591,/m/04jwly,Far from Heaven,2,70,/m/0m313,Shakespeare in Love,0.963241457939148
2591,/m/04jwly,Far from Heaven,3,197,/m/01gc7,Braveheart,0.9568638801574707
2591,/m/04jwly,Far from Heaven,4,4232,/m/01pj_5,Scary Movie,0.9561043977737427
2591,/m/04jwly,Far from Heaven,5,805,/m/017gl1,The Lord of the Rings: The Fellowship of the Ring,0.9558502435684204
2591,/m/04jwly,Far from Heaven,6,3481,/m/03cw411,The Reader,0.9530462026596069
2591,/m/04jwly,Far from Heaven,7,4482,/m/0k2cb,Dangerous Liaisons,0.9528836011886597
2591,/m/04jwly,Far from Heaven,8,895,/m/0bshwmp,Just Go With It,0.9521319270133972
2591,/m/04jwly,Far from Heaven,9,7602,/m/0llcx,Witness,0.9510205388069153
2591,/m/04jwly,Far from Heaven,10,2886,/m/07w8fz,"Good Night, and Good Luck",0.9507473111152649
7433,/m/0fxmbn,The Man with the Golden Gun,1,6324,/m/094g2z,Father of the Bride Part II,0.970398485660553
7433,/m/0fxmbn,The Man with the Golden Gun,2,4421,/m/0gkz3nz,Moonrise Kingdom,0.9691471457481384
7433,/m/0fxmbn,The Man with the Golden Gun,3,5902,/m/02v_r7d,Luther,0.9664732813835144
7433,/m/0fxmbn,The Man with the Golden Gun,4,8092,/m/0bs8hvm,Germany in Autumn,0.9662848711013794
7433,/m/0fxmbn,The Man with the Golden Gun,5,1849,/m/02xhpl,Alice,0.9659908413887024
7433,/m/0fxmbn,The Man with the Golden Gun,6,4541,/m/026qnh6,Australia,0.9657753705978394
7433,/m/0fxmbn,The Man with the Golden Gun,7,639,/m/087wc7n,The Lorax,0.9652445912361145
7433,/m/0fxmbn,The Man with the Golden Gun,8,3582,/m/0d_wms,Superman II: The Richard Donner Cut,0.9640808701515198
7433,/m/0fxmbn,The Man with the Golden Gun,9,9659,/m/024lt6,Rushmore,0.9634890556335449
7433,/m/0fxmbn,The Man with the Golden Gun,10,3291,/m/017kct,Oh! What a Lovely War,0.9631301164627075
